assmNum,assmName,level1,level2,level3,matchType
31105,tangent line post-no ohgw,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31110,tangent line post 46kv-no o,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31115,dbl circuit tang line post-,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31120,dbl circuit tangent line po,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31125,tangent single pole-post su,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31129,tangent pin type insulator-,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31134,tangent pin type insulator-,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31139,tan pin type insul dbl circ,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31144,tan pin type insul dbl circ,T-D Construction,34.5 - 69 KV,Transmission Tangent Structure,unique
31154,small angle horiz line post,T-D Construction,34.5 - 69 KV,Transmission Angle Structure,unique
31168,small angle horz line post-,T-D Construction,34.5 - 69 KV,Transmission Angle Structure,unique
31179,small angle horz line post,T-D Construction,34.5 - 69 KV,Transmission Angle Structure,unique
31192,small angle horz line post-,T-D Construction,34.5 - 69 KV,Transmission Angle Structure,unique
31203,small angle single pole sus,T-D Construction,34.5 - 69 KV,Transmission Angle Structure,unique
31209,115kv tangent horz line pos,T-D Construction,115 - 230 KV,115KV Trans Tangent Structure,unique
31212,138kv tangent horz line pos,T-D Construction,115 - 230 KV,138KV Trans Tangent Structure,unique
31216,115kv small angle horz line,T-D Construction,115 - 230 KV,115 KV Trans Angle Structure,unique
31221,138kv small angle horz line,T-D Construction,115 - 230 KV,138 KV Trans Angle Structure,unique
31228,sgl ph cable deadend termin,T-D Construction,Underground,1 Ph Pri Term Pole RUS UA,unique
31235,sgl ph cable tangent termin,T-D Construction,Underground,1 Ph Pri Term Pole RUS UA,unique
31240,vee-ph cable ter pole w/cut,T-D Construction,Underground,VEE Ph Pri Term Pole RUS UB,unique
31247,3-ph cable term p w/cutouts,T-D Construction,Underground,3 Ph Pri Term Pole RUS UC,unique
31254,3-ph cab ddend term pole w/,T-D Construction,Underground,3 Ph Pri Term Pole RUS UC,unique
31258,3-ph cab tang term pole w/d,T-D Construction,Underground,3 Ph Pri Term Pole RUS UC,unique
31262,sgl ph pad mtn trans (radia,T-D Construction,Underground,Pad Mtd TRANSF RUS UG,unique
31266,sgl ph pad mtn trans (loop,T-D Construction,Underground,Pad Mtd TRANSF RUS UG,unique
31270,3-ph pad mtn trans (radial,T-D Construction,Underground,Pad Mtd TRANSF RUS UG,unique
31274,3-ph pad mtn trans (loop fe,T-D Construction,Underground,Pad Mtd TRANSF RUS UG,unique
31278,3-ph pad mtn trans (lp w/ra,T-D Construction,Underground,Pad Mtd TRANSF RUS UG,unique
31282,secondary connector blocks,T-D Construction,Underground,SEC TRANSF Blocks RUS UJ,unique
31290,secondary connector blocks,T-D Construction,Underground,SEC TRANSF Blocks RUS UJ,unique
31298,secondary pedestal uk cable,T-D Construction,Underground,Secondary RUS UK,unique
31302,secondary handhole uk cable,T-D Construction,Underground,Secondary RUS UK,unique
31306,transformer pads,T-D Construction,Underground,TRANSF PAD RUS Um1,unique
31310,3 ph transformer concrete p,T-D Construction,Underground,TRANSF PAD RUS Um1,unique
31314,#4 reinforcing bar,T-D Construction,Underground,TRANSF PAD RUS Um1,unique
31327,slg ph sectionalizing enclo,T-D Construction,Underground,Sectionalizing RUS UM3,unique
31331,sgl ph pad mtn sectional or,T-D Construction,Underground,Sectionalizing RUS UM3,unique
31336,3-sgl ph pad mtn reclosers,T-D Construction,Underground,Sectionalizing RUS UM3,unique
31340,secondary cable terminal po,T-D Construction,Underground,Second Term Pole RUS UM5,unique
31344,sgl ph reg assem w/ bp swt,T-D Construction,Underground,Regulator RUS UM7,unique
31348,meter install ug source,T-D Construction,Underground,Metering RUS UM8,unique
31352,meter prdestal wood post,T-D Construction,Underground,Metering RUS UM8,unique
31356,meter & swit install ug sou,T-D Construction,Underground,Metering RUS UM8,unique
31360,c.t. meter install sgl phas,T-D Construction,Underground,Metering RUS UM8,unique
31364,c.t. meter install 3 phase,T-D Construction,Underground,Metering RUS UM8,unique
31368,pad mtn swit capacitor encl,T-D Construction,Underground,Miscellaneous RUS UM9,unique
31372,sac anode 4-cable splice pr,T-D Construction,Underground,Corrosion Control RUS UM27,unique
31376,sac anode 4 equip gr protec,T-D Construction,Underground,Corrosion Control RUS UM27,unique
31381,sac anode 4 cable gr protec,T-D Construction,Underground,Corrosion Control RUS UM27,unique
31385,multi ph sect encl pad/slee,T-D Construction,Underground,Sectionalizing RUS UM33,unique
31389,grd assem pas mtn sgl ph tr,T-D Construction,Underground,Grounding RUS UM48,unique
31393,grd assem  mtn multi ph tra,T-D Construction,Underground,Grounding RUS UM48,unique
31397,grd assem  ug primary cable,T-D Construction,Underground,Grounding RUS UM48,unique
31401,grd assem  ug prim cab w/ t,T-D Construction,Underground,Grounding RUS UM48,unique
31405,grd grid pad mtn eq install,T-D Construction,Underground,Grounding RUS UM48,unique
31408,grd array 4 pad mtn eq inst,T-D Construction,Underground,Grounding RUS UM48,unique
31412,sgl ph pad-mtn trans def un,T-D Construction,Underground,Guideline Drawings RUS UX,unique
31416,sgl ph trans def unit pad-s,T-D Construction,Underground,Guideline Drawings RUS UX,unique
31420,$1 dollar material,1$ Mat & 1 Hr Labor,,,unique
31439,one hour labor,1$ Mat & 1 Hr Labor,,,unique
31466,#3 emt d/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31472,#2 emt d/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31478,#1 emt d/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31484,#1/0 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31490,#2/0 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31496,#3/0 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31502,#4/0 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31508,#250 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31514,#300 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31520,#350 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31526,#400 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31532,#500 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31538,#600 emt d/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31544,#750 emt d/s strap const  a,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s strap,unique
31550,#3 emt d/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31556,#2 emt d/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31562,#1 emt d/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31568,#1/0 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31574,#2/0 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31580,#3/0 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31586,#4/0 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31592,#250 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31598,#300 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31604,#350 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31610,n400 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31616,#500 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31622,#600 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31628,#750 emt d/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s concrete,unique
31635,#3 emt d/s rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31641,#2 emt d/s rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31647,#1 emt d/s rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31653,#1/0 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31659,#2/0 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31665,#3/0 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31671,#4/0 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31677,#250 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31683,#300 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31689,#350 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31695,#400 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31701,#500 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31707,#600 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31713,#750 emt d/s rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s rack,unique
31720,#3 emt d/s beam clamp 85A,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31726,#2 emt d/s beam clamp 100A,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31732,#1 emt d/s beam clamp 115A,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31738,#1/0 emt d/s beam clamp 135,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31744,#2/0 emt d/s beam clamp 150,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31750,#3/0 emt d/s beam clamp 175,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31756,#4/0 emt d/s beam clamp 205,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31762,#250 emt d/s beam clamp 230,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31768,#300 emt d/s beam clamp 255,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31774,#350 emt d/s beam clamp 280,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31780,#400 emt d/s beam clamp 305,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31786,#500 emt d/s beam clamp 350,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31792,#600 emt d/s beam clamp 385,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31798,#750 emt d/s beam clamp,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/s beam,unique
31811,#2 emt s/c strap const Al W,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31817,#1 emt s/c strap const Al W,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31823,#1/0 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31829,#2/0 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31835,#3/0 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31847,#250 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31853,#300 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31859,#350 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31865,#400 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31871,#500 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31877,#600 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31883,#750 emt s/c strap const Al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/c concrete,unique
31900,#3 emt d/c rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31906,#2 emt d/c rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31912,#1 emt d/c rack const al wi,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31918,#1/0 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31924,#2/0 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31930,#3/0 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31936,#4/0 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31942,#250 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31948,#300 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31954,#350 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31960,#400 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31966,#500 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31972,#600 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31978,#750 emt d/c rack const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c rack,unique
31985,#3 emt d/c beam clamp const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
31991,#2 emt d/c beam clamp const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
31997,#1 emt d/c beam clamp const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32003,#1/0 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32009,#2/0 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32015,#3/0 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32021,#4/0 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32027,#250 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32033,#300 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32045,#400 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32051,#500 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32057,#600 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32063,#750 emt d/c beam clamp con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders d/c beam,unique
32070,#3 emt s/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32076,#2 emt s/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32082,#1 emt s/s strap const al w,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32088,#1/0 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32094,#2/0 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32100,#3/0 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32106,#4/0 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32112,#250 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32118,#300 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32124,#350 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32130,#400 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32136,#500 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32142,#600 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32148,#750 emt s/s strap const al,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s strap,distance
32155,#3 emt s/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32161,#2 emt s/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32167,#1 emt s/s strap conc const,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32173,#1/0 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32179,#2/0 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32185,#3/0 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32191,#4/0 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32197,#250 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32203,#300 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
32209,#350 emt s/s strap conc con,Feeder with Constants,EMT Aluminum wire feeders,alum feeders s/s concrete,unique
